fecha_sintomas,casos_confirmados,hospitalizaciones,defunciones,dia_semana,mes,anio,t
2026-02-11,3,3,0,2,2,2026,2185
2026-02-12,4,4,1,3,2,2026,2186
2026-02-13,1,1,0,4,2,2026,2187
2026-02-14,7,5,0,5,2,2026,2188
2026-02-15,5,3,0,6,2,2026,2189
2026-02-16,2,0,0,0,2,2026,2190
2026-02-17,1,1,0,1,2,2026,2191
2026-02-18,1,1,1,2,2,2026,2192
2026-02-19,4,2,0,3,2,2026,2193
2026-02-20,2,1,0,4,2,2026,2194
2026-02-21,2,2,0,5,2,2026,2195
2026-02-22,1,1,0,6,2,2026,2196
2026-02-23,0,0,0,0,2,2026,2197
2026-02-24,2,1,0,1,2,2026,2198
2026-02-25,1,0,0,2,2,2026,2199
2026-02-26,1,1,0,3,2,2026,2200
2026-02-27,0,0,0,4,2,2026,2201
2026-02-28,3,2,0,5,2,2026,2202
2026-03-01,7,5,0,6,3,2026,2203
2026-03-02,3,3,0,0,3,2026,2204
2026-03-03,0,0,0,1,3,2026,2205
2026-03-04,1,1,0,2,3,2026,2206
2026-03-05,3,2,0,3,3,2026,2207
2026-03-06,1,1,0,4,3,2026,2208
2026-03-07,4,4,1,5,3,2026,2209
2026-03-08,2,0,0,6,3,2026,2210
2026-03-09,2,2,0,0,3,2026,2211
2026-03-10,1,1,0,1,3,2026,2212
2026-03-11,1,1,0,2,3,2026,2213
2026-03-12,1,1,0,3,3,2026,2214
2026-03-13,1,1,0,4,3,2026,2215
2026-03-14,3,2,0,5,3,2026,2216
2026-03-15,1,0,0,6,3,2026,2217
2026-03-16,2,1,0,0,3,2026,2218
2026-03-17,2,1,0,1,3,2026,2219
2026-03-18,2,2,0,2,3,2026,2220
2026-03-19,2,1,0,3,3,2026,2221
2026-03-20,1,1,0,4,3,2026,2222
2026-03-21,0,0,0,5,3,2026,2223
2026-03-22,1,1,0,6,3,2026,2224
2026-03-23,1,1,0,0,3,2026,2225
2026-03-24,1,1,1,1,3,2026,2226
2026-03-25,1,1,0,2,3,2026,2227
2026-03-26,2,1,0,3,3,2026,2228
2026-03-27,1,1,0,4,3,2026,2229
2026-03-28,2,0,0,5,3,2026,2230
2026-03-29,2,2,0,6,3,2026,2231
2026-03-30,0,0,0,0,3,2026,2232
2026-03-31,0,0,0,1,3,2026,2233
2026-04-01,2,2,0,2,4,2026,2234
2026-04-02,0,0,0,3,4,2026,2235
2026-04-03,0,0,0,4,4,2026,2236
2026-04-04,1,1,0,5,4,2026,2237
2026-04-05,1,0,0,6,4,2026,2238
2026-04-06,1,0,0,0,4,2026,2239
2026-04-07,0,0,0,1,4,2026,2240
2026-04-08,2,2,0,2,4,2026,2241
2026-04-09,1,1,1,3,4,2026,2242
2026-04-10,1,1,0,4,4,2026,2243
2026-04-11,1,1,0,5,4,2026,2244
2026-04-12,2,1,0,6,4,2026,2245
2026-04-13,2,0,0,0,4,2026,2246
2026-04-14,2,1,0,1,4,2026,2247
2026-04-15,3,2,0,2,4,2026,2248
2026-04-16,1,1,0,3,4,2026,2249
2026-04-17,0,0,0,4,4,2026,2250
2026-04-18,0,0,0,5,4,2026,2251
2026-04-19,1,0,0,6,4,2026,2252
2026-04-20,2,1,0,0,4,2026,2253
2026-04-21,1,0,0,1,4,2026,2254
2026-04-22,1,1,0,2,4,2026,2255
2026-04-23,0,0,0,3,4,2026,2256
2026-04-24,0,0,0,4,4,2026,2257
2026-04-25,2,2,0,5,4,2026,2258
2026-04-26,0,0,0,6,4,2026,2259
2026-04-27,2,2,0,0,4,2026,2260
2026-04-28,3,3,0,1,4,2026,2261
2026-04-29,1,1,0,2,4,2026,2262
2026-04-30,2,1,0,3,4,2026,2263
2026-05-01,0,0,0,4,5,2026,2264
2026-05-02,0,0,0,5,5,2026,2265
2026-05-03,3,3,1,6,5,2026,2266
2026-05-04,0,0,0,0,5,2026,2267
2026-05-05,1,1,1,1,5,2026,2268
2026-05-06,1,1,0,2,5,2026,2269
2026-05-07,1,0,0,3,5,2026,2270
2026-05-08,2,0,0,4,5,2026,2271
2026-05-09,1,1,0,5,5,2026,2272
2026-05-10,1,0,0,6,5,2026,2273
2026-05-11,1,1,0,0,5,2026,2274
2026-05-12,4,2,0,1,5,2026,2275
2026-05-13,0,0,0,2,5,2026,2276
2026-05-14,3,1,0,3,5,2026,2277
2026-05-15,1,1,0,4,5,2026,2278
2026-05-16,2,1,0,5,5,2026,2279
2026-05-17,3,1,0,6,5,2026,2280
2026-05-18,1,0,0,0,5,2026,2281
2026-05-19,3,3,1,1,5,2026,2282
2026-05-20,2,1,0,2,5,2026,2283
2026-05-21,1,1,0,3,5,2026,2284
2026-05-22,4,2,0,4,5,2026,2285
2026-05-23,1,0,0,5,5,2026,2286
2026-05-24,4,1,0,6,5,2026,2287
2026-05-25,5,2,0,0,5,2026,2288
2026-05-26,2,0,0,1,5,2026,2289
2026-05-27,4,3,0,2,5,2026,2290
2026-05-28,1,1,0,3,5,2026,2291
